id,referencia,marca,capacidad,ciudad,responsable
1736,ach03,sony,107,bello,jaime
8066,ach02,sony,195,bolombolo,rosa
8081,ach03,kalley,185,"medellin,",jaime
1897,ach01,rico,119,caucacia,jairo
8262,ach02,sony,175,bolombolo,rosa
1516,ach03,rico,105,bello,jaime
1528,ach01,sony,154,caucacia,jaime
592,ach02,kalley,176,caucacia,luzma
1219,ach01,rico,192,"medellin,",luzma
7583,ach01,rico,102,bolombolo,carlos
5537,ach01,kalley,118,caucacia,rosa
1680,ach01,sony,199,bello,jairo
2023,ach02,sony,164,yolombo,luzma
5564,ach01,rico,159,bello,carlos
2439,ach03,sony,173,yolombo,carlos
8058,ach03,sony,140,caucacia,jaime
6920,ach01,kalley,175,"medellin,",luzma
7091,ach02,kalley,115,yolombo,jairo
9821,ach01,rico,185,"medellin,",luzma
9832,ach03,rico,145,caucacia,jaime
996,ach01,rico,170,"medellin,",rosa
8559,ach03,kalley,184,yolombo,jaime
1066,ach01,rico,141,caucacia,jairo
4940,ach02,sony,168,caucacia,luzma
2332,ach03,kalley,192,bello,carlos
7221,ach02,kalley,180,caucacia,carlos
5523,ach02,sony,112,bello,rosa
47,ach01,kalley,191,yolombo,jairo
5387,ach03,kalley,136,bello,jairo
4402,ach02,rico,112,bello,jaime
1612,ach02,sony,199,"medellin,",luzma
8190,ach02,sony,187,yolombo,jaime
8508,ach01,kalley,158,bello,jairo
5538,ach02,rico,146,caucacia,luzma
7728,ach01,rico,197,"medellin,",carlos
6088,ach03,kalley,118,caucacia,rosa
2867,ach02,sony,109,bello,jaime
3850,ach03,sony,172,bello,carlos
8114,ach01,rico,101,bello,rosa
536,ach03,kalley,163,bolombolo,luzma
9572,ach03,kalley,109,bolombolo,rosa
4856,ach03,sony,130,bello,jaime
8282,ach03,sony,118,yolombo,rosa
4602,ach03,sony,133,bolombolo,luzma
8871,ach03,rico,190,bello,luzma
2843,ach03,kalley,180,bello,jaime
119,ach03,sony,141,caucacia,carlos
3021,ach03,kalley,113,caucacia,jaime
5125,ach03,kalley,172,"medellin,",luzma
9617,ach01,kalley,157,"medellin,",carlos
3115,ach01,sony,197,bello,jairo
9231,ach01,sony,132,bello,carlos
7297,ach02,rico,107,bolombolo,carlos
7816,ach03,sony,132,caucacia,rosa
7717,ach03,sony,176,bello,luzma
5693,ach01,rico,179,bello,luzma
7771,ach02,kalley,191,bello,rosa
4180,ach01,sony,124,"medellin,",rosa
7395,ach03,sony,103,yolombo,jairo
8667,ach02,rico,115,bello,jaime
20,ach01,kalley,193,yolombo,rosa
5162,ach01,kalley,164,caucacia,carlos
2216,ach02,sony,118,bello,rosa
8597,ach01,kalley,161,"medellin,",jairo
6876,ach02,kalley,178,bello,rosa
9351,ach03,rico,193,bolombolo,jaime
9485,ach03,kalley,110,yolombo,carlos
1486,ach01,rico,179,caucacia,jaime
9338,ach02,sony,170,yolombo,luzma
9749,ach03,kalley,113,"medellin,",carlos
667,ach03,rico,107,bolombolo,rosa
9156,ach03,sony,187,bolombolo,carlos
1645,ach03,sony,194,"medellin,",luzma
7276,ach03,sony,132,bolombolo,rosa
1988,ach01,kalley,175,bolombolo,rosa
2662,ach02,rico,120,bello,jaime
5267,ach03,kalley,190,yolombo,rosa
6571,ach01,rico,172,bolombolo,jairo
3343,ach02,kalley,151,bolombolo,jairo
5527,ach01,rico,121,"medellin,",luzma
7359,ach01,rico,194,caucacia,rosa
3934,ach03,kalley,104,bolombolo,jairo
3751,ach01,kalley,132,caucacia,rosa
4299,ach03,kalley,128,yolombo,jaime
1064,ach01,kalley,126,bello,luzma
9244,ach03,kalley,101,bolombolo,jairo
9626,ach01,rico,149,"medellin,",luzma
1816,ach02,sony,132,caucacia,jaime
3894,ach03,rico,132,caucacia,rosa
818,ach03,sony,141,bolombolo,jaime
1262,ach01,rico,196,bolombolo,jairo
3888,ach02,sony,123,"medellin,",rosa
3895,ach02,kalley,133,"medellin,",jairo
4524,ach02,kalley,183,bolombolo,rosa
2171,ach03,sony,196,"medellin,",rosa
7410,ach02,sony,128,bolombolo,carlos
9795,ach02,sony,113,bello,jairo
7111,ach01,rico,167,"medellin,",luzma
3780,ach03,sony,154,caucacia,rosa
470,ach03,sony,158,"medellin,",rosa
6317,ach01,rico,151,caucacia,luzma
4901,ach01,rico,113,yolombo,luzma
4345,ach02,rico,198,bolombolo,luzma
3743,ach03,sony,150,caucacia,jaime
9733,ach03,sony,109,bello,carlos
5737,ach02,rico,104,"medellin,",luzma
5833,ach02,kalley,137,"medellin,",carlos
3520,ach01,sony,130,yolombo,luzma
6398,ach02,rico,105,"medellin,",luzma
2306,ach03,sony,183,"medellin,",luzma
4081,ach03,rico,106,"medellin,",jaime
1261,ach02,sony,126,caucacia,luzma
3623,ach02,kalley,180,bolombolo,jairo
520,ach02,rico,195,yolombo,rosa
528,ach02,rico,183,yolombo,carlos
6897,ach03,sony,139,yolombo,luzma
3863,ach01,rico,160,caucacia,rosa
436,ach01,sony,143,bello,carlos
4033,ach03,kalley,135,yolombo,jaime
4640,ach01,sony,116,"medellin,",jaime
5574,ach03,kalley,160,bolombolo,jaime
4521,ach03,kalley,132,caucacia,luzma
3102,ach03,rico,179,caucacia,rosa
5202,ach01,sony,199,bolombolo,rosa
2943,ach01,rico,143,yolombo,jaime
6622,ach02,rico,179,bolombolo,jairo
6297,ach03,kalley,108,caucacia,jaime
3969,ach02,kalley,107,bolombolo,luzma
3220,ach03,rico,194,yolombo,jaime
1182,ach03,rico,142,caucacia,luzma
8265,ach01,rico,187,"medellin,",luzma
1608,ach03,rico,121,bello,jairo
9111,ach02,kalley,103,bolombolo,carlos
7478,ach02,rico,183,caucacia,rosa
8515,ach02,sony,146,bello,carlos
3860,ach02,rico,108,bolombolo,luzma
5518,ach02,sony,120,yolombo,rosa
4426,ach02,sony,100,yolombo,carlos
4770,ach01,sony,160,"medellin,",jairo
6957,ach01,sony,180,yolombo,luzma
1707,ach02,rico,125,"medellin,",luzma
7488,ach03,sony,135,"medellin,",carlos
8225,ach03,kalley,132,yolombo,luzma
8101,ach01,rico,114,caucacia,jairo
2041,ach02,sony,189,caucacia,rosa
3568,ach01,rico,100,"medellin,",jaime
1757,ach03,rico,184,bolombolo,jairo
8518,ach02,sony,141,bolombolo,luzma
6497,ach01,kalley,187,"medellin,",rosa
1148,ach02,kalley,175,yolombo,carlos
4213,ach02,rico,110,caucacia,jairo
335,ach03,rico,173,caucacia,jaime
3578,ach01,rico,169,"medellin,",carlos
5710,ach02,sony,135,bello,rosa
1204,ach01,rico,119,yolombo,jairo
5563,ach01,rico,129,bolombolo,jaime
7005,ach03,kalley,134,caucacia,carlos
7098,ach02,sony,128,bello,jairo
5017,ach03,kalley,176,caucacia,jairo
6849,ach03,kalley,101,"medellin,",rosa
9287,ach02,rico,137,caucacia,rosa
6726,ach03,sony,113,yolombo,luzma
9475,ach02,rico,115,"medellin,",luzma
1078,ach03,sony,133,bolombolo,luzma
8140,ach01,sony,106,yolombo,jaime
7638,ach03,rico,149,yolombo,carlos
1959,ach03,kalley,108,"medellin,",jaime
2076,ach01,rico,165,"medellin,",luzma
4577,ach01,sony,166,bolombolo,luzma
2815,ach02,sony,122,"medellin,",rosa
7290,ach01,sony,159,yolombo,rosa
871,ach01,kalley,198,bello,jairo
1123,ach03,kalley,102,bolombolo,rosa
2874,ach03,kalley,198,caucacia,jairo
4850,ach03,rico,173,bolombolo,jaime
6340,ach03,sony,146,yolombo,jairo
2635,ach01,rico,175,"medellin,",luzma
991,ach03,sony,196,bolombolo,jaime
1114,ach02,rico,189,caucacia,carlos
5577,ach03,sony,183,yolombo,luzma
4161,ach01,rico,124,bello,carlos
9055,ach01,kalley,103,yolombo,jairo
2060,ach02,sony,161,bolombolo,jaime
1797,ach01,sony,199,caucacia,jairo
896,ach03,sony,197,"medellin,",carlos
9481,ach02,rico,125,bello,rosa
7376,ach01,kalley,111,bello,luzma
351,ach01,sony,141,"medellin,",jairo
7394,ach03,rico,187,yolombo,luzma
7490,ach03,rico,159,"medellin,",rosa
9389,ach01,rico,191,"medellin,",luzma
9999,ach02,rico,177,caucacia,jaime
5050,ach01,kalley,150,"medellin,",luzma
8055,ach02,kalley,181,bello,jairo
4926,ach01,sony,107,bolombolo,rosa
9111,ach03,sony,184,yolombo,carlos
6914,ach03,sony,114,caucacia,jairo
7470,ach03,rico,148,"medellin,",jairo
1122,ach01,rico,105,bello,jairo
6899,ach03,kalley,137,yolombo,jaime
7439,ach02,rico,196,bolombolo,luzma
9571,ach03,sony,175,bolombolo,jaime
3651,ach02,sony,125,caucacia,carlos
846,ach03,kalley,127,yolombo,carlos
5537,ach03,rico,109,bello,jairo
7813,ach03,kalley,169,bello,rosa
7671,ach03,kalley,182,bolombolo,luzma
41,ach02,rico,183,caucacia,jairo
771,ach01,kalley,156,caucacia,carlos
4814,ach01,rico,158,bolombolo,jairo
6958,ach02,rico,168,bello,carlos
8728,ach03,rico,110,caucacia,luzma
1668,ach02,rico,187,bolombolo,rosa
7891,ach02,sony,111,yolombo,rosa
8144,ach01,sony,200,"medellin,",carlos
5608,ach02,sony,192,caucacia,jaime
7669,ach01,sony,169,caucacia,jaime
8171,ach01,kalley,148,"medellin,",jairo
8315,ach03,kalley,141,bolombolo,jairo
2461,ach02,rico,140,bello,jaime
2593,ach01,sony,164,yolombo,jairo
9849,ach02,rico,192,bolombolo,jaime
2096,ach01,rico,105,caucacia,rosa
5562,ach01,sony,149,caucacia,rosa
6648,ach01,sony,168,"medellin,",jairo
1318,ach02,kalley,121,bolombolo,carlos
8619,ach03,kalley,116,caucacia,carlos
5069,ach02,rico,132,"medellin,",luzma
1938,ach01,rico,136,yolombo,luzma
4733,ach01,kalley,126,"medellin,",jaime
4569,ach02,rico,112,"medellin,",carlos
1886,ach03,kalley,110,yolombo,carlos
8233,ach01,sony,129,caucacia,rosa
5085,ach03,rico,116,bolombolo,carlos
5685,ach03,sony,137,caucacia,rosa
6497,ach01,rico,158,"medellin,",jairo
2106,ach01,rico,115,caucacia,luzma
6518,ach03,sony,139,"medellin,",rosa
9515,ach02,rico,171,bolombolo,rosa
2904,ach01,rico,182,yolombo,rosa
7985,ach03,rico,154,yolombo,jairo
8729,ach03,kalley,126,"medellin,",rosa
5743,ach02,sony,163,bolombolo,carlos
8446,ach01,rico,188,caucacia,carlos
6829,ach02,kalley,173,bolombolo,jaime
4212,ach03,kalley,174,caucacia,luzma
3730,ach02,rico,157,caucacia,carlos
3530,ach01,sony,134,bolombolo,carlos
1912,ach01,sony,100,bolombolo,luzma
8595,ach01,rico,146,caucacia,luzma
5888,ach03,sony,173,caucacia,luzma
4553,ach02,sony,118,bello,carlos
5704,ach02,rico,197,"medellin,",jairo
6749,ach01,rico,190,bello,jaime
1461,ach03,rico,141,yolombo,carlos
2642,ach01,sony,112,"medellin,",rosa
7599,ach01,kalley,142,bolombolo,luzma
9865,ach03,kalley,155,"medellin,",luzma
4041,ach03,rico,199,bolombolo,luzma
5464,ach02,rico,198,yolombo,rosa
8541,ach02,sony,152,bello,jaime
34,ach03,rico,183,caucacia,jaime
4254,ach03,kalley,113,bolombolo,luzma
1625,ach02,rico,127,bolombolo,luzma
721,ach02,kalley,158,caucacia,jairo
7274,ach03,rico,143,bolombolo,rosa
6337,ach02,sony,149,yolombo,carlos
4810,ach03,kalley,119,yolombo,jairo
3417,ach03,rico,136,"medellin,",jairo
7691,ach02,rico,176,bello,jaime
4298,ach02,rico,104,caucacia,jaime
8481,ach02,kalley,200,"medellin,",jaime
8378,ach03,sony,174,"medellin,",jaime
371,ach03,kalley,149,caucacia,jaime
866,ach01,rico,173,bello,luzma
9837,ach02,kalley,133,"medellin,",jaime
5163,ach01,rico,101,caucacia,rosa
5582,ach03,rico,158,yolombo,rosa
2925,ach01,rico,187,bolombolo,carlos
3156,ach01,sony,125,caucacia,luzma
3839,ach03,sony,141,"medellin,",luzma
3087,ach02,sony,132,caucacia,jairo
8996,ach01,kalley,150,"medellin,",luzma
902,ach02,rico,120,"medellin,",carlos
7920,ach03,sony,172,caucacia,rosa
3122,ach01,rico,138,yolombo,jairo
6036,ach03,kalley,175,bello,luzma
2097,ach02,rico,135,"medellin,",jaime
4400,ach01,rico,181,bolombolo,carlos
1305,ach01,rico,136,yolombo,jairo
4018,ach03,sony,146,bolombolo,jairo
3093,ach01,rico,165,bolombolo,jairo
5330,ach01,rico,108,bello,carlos
3153,ach02,rico,155,yolombo,carlos
6475,ach03,kalley,111,caucacia,jaime
5506,ach01,sony,107,bolombolo,luzma
4086,ach03,kalley,144,yolombo,carlos
1119,ach03,sony,129,"medellin,",jairo
6559,ach02,rico,146,caucacia,rosa
5502,ach01,sony,190,yolombo,luzma
933,ach01,sony,103,bolombolo,rosa
3863,ach02,sony,157,caucacia,jaime
6359,ach03,sony,127,yolombo,rosa
4897,ach01,rico,198,bello,jairo
3772,ach01,sony,108,caucacia,rosa
7501,ach03,sony,160,"medellin,",jairo
1314,ach03,sony,166,bolombolo,jaime
7249,ach01,sony,148,"medellin,",luzma
7881,ach03,rico,187,yolombo,rosa
5102,ach02,rico,187,yolombo,jairo
9081,ach02,sony,106,bello,rosa
5415,ach02,rico,141,"medellin,",jairo
1824,ach03,sony,193,bolombolo,luzma
7561,ach02,kalley,169,"medellin,",luzma
1620,ach03,kalley,147,bello,jairo
4679,ach03,kalley,192,bello,carlos
5290,ach01,kalley,188,caucacia,carlos
2132,ach03,rico,188,"medellin,",rosa
6747,ach03,kalley,165,caucacia,luzma
9099,ach01,sony,176,"medellin,",luzma
4933,ach02,kalley,164,yolombo,rosa
1227,ach02,rico,145,bolombolo,carlos
2914,ach03,kalley,158,bolombolo,carlos
5732,ach02,sony,169,bolombolo,luzma
3857,ach01,sony,184,yolombo,jaime
3123,ach01,sony,199,bolombolo,jairo
7955,ach03,kalley,100,yolombo,jairo
6935,ach03,rico,177,yolombo,luzma
7678,ach03,sony,169,bello,jairo
8423,ach01,rico,183,"medellin,",luzma
2762,ach03,kalley,200,bolombolo,carlos
6090,ach01,rico,193,bello,luzma
3657,ach02,rico,159,"medellin,",luzma
9050,ach01,rico,200,bello,jairo
9311,ach01,kalley,144,caucacia,rosa
6460,ach03,sony,112,"medellin,",luzma
1814,ach03,rico,171,bello,rosa
6309,ach01,kalley,116,yolombo,jairo
7717,ach01,rico,116,"medellin,",luzma
4045,ach03,sony,177,"medellin,",jairo
1819,ach02,kalley,102,"medellin,",carlos
5864,ach02,sony,161,bolombolo,luzma
2508,ach01,sony,122,bello,jaime
6634,ach02,kalley,114,bello,rosa
7963,ach02,kalley,142,"medellin,",jaime
4145,ach01,rico,125,caucacia,jaime
4941,ach02,rico,172,bolombolo,jaime
170,ach01,rico,141,bolombolo,luzma
9110,ach02,rico,144,bolombolo,carlos
4423,ach03,rico,149,"medellin,",luzma
7207,ach01,sony,185,yolombo,luzma
1323,ach01,kalley,200,bolombolo,rosa
9616,ach03,sony,100,caucacia,carlos
4605,ach01,kalley,154,"medellin,",jaime
5179,ach01,sony,154,"medellin,",jaime
6245,ach01,rico,155,yolombo,rosa
7116,ach02,rico,111,yolombo,carlos
6452,ach01,sony,127,caucacia,luzma
6301,ach01,rico,148,"medellin,",luzma
6553,ach03,rico,136,bolombolo,carlos
3866,ach01,kalley,107,"medellin,",carlos
641,ach03,kalley,139,bello,jairo
416,ach03,sony,176,yolombo,carlos
2455,ach02,sony,138,"medellin,",jairo
2083,ach02,rico,186,"medellin,",jairo
5316,ach03,kalley,137,caucacia,jaime
8450,ach01,rico,194,bello,luzma
3029,ach02,rico,192,bello,rosa
6827,ach02,rico,184,bolombolo,rosa
9675,ach03,sony,165,"medellin,",luzma
3136,ach03,sony,105,caucacia,rosa
455,ach01,rico,186,bello,carlos
8542,ach03,kalley,101,caucacia,rosa
3822,ach02,kalley,134,bello,jairo
9202,ach02,sony,100,bolombolo,rosa
1938,ach03,kalley,155,"medellin,",jaime
928,ach01,sony,144,bolombolo,jaime
9635,ach03,rico,124,"medellin,",jaime
9753,ach02,sony,134,yolombo,rosa
5245,ach02,rico,135,bolombolo,jaime
8627,ach03,kalley,120,bolombolo,rosa
5925,ach03,sony,194,yolombo,carlos
8367,ach02,sony,193,caucacia,luzma
1309,ach03,sony,187,bello,luzma
4929,ach03,rico,190,bolombolo,carlos
1448,ach02,sony,171,bello,jairo
1437,ach03,rico,119,yolombo,luzma
2778,ach02,sony,157,yolombo,jaime
9031,ach02,rico,181,yolombo,jairo
794,ach03,kalley,109,bello,carlos
2346,ach01,kalley,112,caucacia,jaime
5454,ach01,kalley,117,"medellin,",jaime
8144,ach03,rico,136,bello,jaime
9843,ach03,kalley,141,yolombo,jaime
8381,ach01,rico,108,"medellin,",luzma
8765,ach03,rico,117,bolombolo,jairo
3522,ach02,rico,123,"medellin,",jaime
3323,ach01,kalley,197,caucacia,carlos
5941,ach01,sony,128,"medellin,",jaime
1553,ach02,rico,191,caucacia,luzma
2767,ach01,kalley,175,yolombo,rosa
9614,ach01,rico,159,yolombo,rosa
8543,ach03,kalley,146,caucacia,jaime
8151,ach02,rico,137,bello,rosa
4008,ach01,rico,114,yolombo,luzma
5483,ach01,sony,148,caucacia,rosa
327,ach02,sony,188,"medellin,",jairo
4095,ach02,kalley,141,yolombo,carlos
2591,ach03,kalley,183,caucacia,luzma
6842,ach01,sony,105,yolombo,luzma
7170,ach03,kalley,123,bolombolo,jaime
1074,ach01,sony,194,caucacia,jaime
3886,ach01,kalley,192,bello,jaime
5240,ach03,kalley,125,bolombolo,luzma
8255,ach03,kalley,164,bolombolo,jairo
9699,ach02,kalley,147,yolombo,jaime
3511,ach02,sony,142,caucacia,rosa
7716,ach01,kalley,105,caucacia,rosa
7961,ach01,kalley,173,"medellin,",rosa
127,ach03,kalley,171,yolombo,carlos
8500,ach03,sony,198,bolombolo,rosa
5509,ach03,rico,161,caucacia,luzma
2221,ach03,sony,149,"medellin,",jairo
8278,ach02,kalley,100,bello,luzma
8536,ach01,rico,122,bello,rosa
3505,ach03,rico,170,yolombo,luzma
2505,ach01,rico,154,yolombo,jaime
989,ach01,kalley,114,caucacia,carlos
5604,ach02,sony,186,"medellin,",jairo
4798,ach03,kalley,141,"medellin,",jairo
4881,ach03,kalley,188,caucacia,jairo
1178,ach02,sony,139,caucacia,jairo
3406,ach03,kalley,170,yolombo,carlos
814,ach03,rico,103,"medellin,",jairo
566,ach02,rico,190,caucacia,jaime
4689,ach03,rico,111,bello,carlos
1244,ach01,rico,145,bolombolo,jaime
345,ach01,sony,123,yolombo,jairo
6868,ach02,sony,134,caucacia,jairo
5675,ach01,sony,181,"medellin,",jaime
2961,ach02,rico,192,"medellin,",carlos
1085,ach02,kalley,185,yolombo,carlos
6557,ach01,sony,112,"medellin,",rosa
4638,ach01,sony,192,"medellin,",carlos
5167,ach01,kalley,184,yolombo,carlos
5017,ach02,kalley,198,yolombo,jaime
5421,ach01,rico,106,"medellin,",jaime
7643,ach03,sony,164,"medellin,",rosa
5468,ach02,rico,158,bolombolo,jaime
4628,ach03,kalley,200,caucacia,rosa
4938,ach02,sony,105,"medellin,",jairo
5097,ach01,sony,185,bolombolo,rosa
6299,ach03,kalley,186,"medellin,",luzma
8196,ach02,kalley,139,bello,jairo
4838,ach02,rico,161,bello,carlos
2869,ach02,sony,112,yolombo,carlos
2560,ach01,rico,114,bello,carlos
2733,ach02,rico,161,bello,rosa
4326,ach01,rico,106,bolombolo,jairo
8668,ach01,rico,155,bello,carlos
8131,ach03,rico,182,bolombolo,luzma
1528,ach01,kalley,141,caucacia,carlos
4179,ach03,sony,114,bolombolo,rosa
1437,ach03,rico,140,caucacia,luzma
3116,ach03,kalley,109,bello,carlos
8507,ach03,sony,123,"medellin,",carlos
1662,ach03,kalley,124,caucacia,luzma
6972,ach01,kalley,109,yolombo,carlos
4303,ach03,rico,196,yolombo,jaime
7907,ach01,kalley,167,caucacia,carlos
9706,ach03,rico,130,bolombolo,jaime
5642,ach03,rico,191,bolombolo,jaime
2479,ach01,kalley,183,bolombolo,rosa
9109,ach03,rico,178,bolombolo,jaime
47,ach02,rico,126,yolombo,luzma
9421,ach01,rico,182,bello,jairo
1726,ach02,rico,137,bolombolo,carlos
2242,ach03,kalley,124,bolombolo,carlos
3321,ach01,rico,178,yolombo,jaime
7662,ach02,rico,160,caucacia,rosa
8497,ach01,sony,186,"medellin,",rosa
1539,ach03,rico,157,caucacia,jairo
8696,ach01,rico,131,bolombolo,carlos
3172,ach03,sony,153,bello,jairo
2476,ach01,kalley,149,bello,luzma
2684,ach02,kalley,175,yolombo,rosa
4788,ach02,rico,132,caucacia,jaime
6840,ach03,sony,106,yolombo,carlos
8259,ach03,kalley,182,bello,carlos
5586,ach03,sony,147,"medellin,",jairo
8306,ach01,rico,170,bello,carlos
2574,ach01,rico,139,bolombolo,jaime
4065,ach01,sony,197,bello,carlos
5977,ach02,sony,180,bolombolo,rosa
1562,ach02,rico,174,yolombo,jairo
5631,ach02,rico,187,caucacia,rosa
1413,ach01,sony,133,yolombo,luzma
2779,ach01,sony,184,"medellin,",carlos
7554,ach02,sony,120,yolombo,jairo
1053,ach03,sony,101,"medellin,",rosa
6890,ach02,rico,116,bolombolo,jaime
5760,ach01,rico,156,"medellin,",rosa
8753,ach01,kalley,104,bolombolo,jaime
7472,ach03,kalley,162,bolombolo,jairo
3556,ach03,rico,179,bolombolo,luzma
9608,ach02,sony,133,"medellin,",jairo
5153,ach02,kalley,173,"medellin,",luzma
4580,ach03,rico,164,caucacia,jaime
3950,ach01,sony,146,bolombolo,luzma
3203,ach03,sony,110,caucacia,rosa
6273,ach02,kalley,140,yolombo,jairo
8468,ach01,rico,105,bello,carlos
9285,ach02,kalley,103,"medellin,",carlos
4094,ach01,sony,177,caucacia,jaime
1495,ach02,rico,112,caucacia,rosa
620,ach01,kalley,183,bolombolo,jaime
9201,ach01,kalley,198,bolombolo,rosa
3946,ach01,rico,142,"medellin,",carlos
2336,ach02,kalley,165,caucacia,rosa
7228,ach03,rico,106,yolombo,jairo
3508,ach02,sony,184,"medellin,",jairo
6559,ach02,rico,155,yolombo,carlos
7046,ach01,sony,133,"medellin,",luzma
4942,ach01,sony,191,caucacia,luzma
7000,ach03,rico,130,"medellin,",luzma
9155,ach02,sony,184,caucacia,rosa
2244,ach02,rico,133,caucacia,jaime
2502,ach03,kalley,117,bello,luzma
6994,ach03,sony,135,bolombolo,jaime
1941,ach02,rico,182,"medellin,",rosa
9621,ach02,rico,187,yolombo,luzma
3179,ach03,sony,198,bello,carlos
2330,ach01,sony,161,caucacia,luzma
6649,ach02,sony,149,caucacia,carlos
7559,ach03,kalley,103,yolombo,luzma
4356,ach03,rico,107,bello,luzma
8620,ach03,rico,147,yolombo,rosa
1247,ach03,kalley,158,bolombolo,jairo
8880,ach01,kalley,140,"medellin,",jaime
2303,ach03,sony,150,bello,carlos
3152,ach02,rico,177,bello,rosa
7747,ach03,kalley,175,"medellin,",rosa
3483,ach03,rico,113,"medellin,",rosa
3112,ach02,sony,119,caucacia,jaime
7019,ach02,sony,112,bolombolo,jairo
8298,ach01,kalley,135,bolombolo,jairo
1484,ach01,kalley,147,"medellin,",jairo
1182,ach01,rico,181,"medellin,",rosa
1278,ach01,sony,159,bolombolo,rosa
1617,ach02,sony,105,yolombo,carlos
1893,ach02,sony,162,yolombo,jairo
5182,ach01,sony,163,yolombo,jaime
3748,ach03,kalley,113,bello,carlos
131,ach02,rico,157,yolombo,jairo
837,ach03,sony,144,bello,luzma
9758,ach02,rico,196,"medellin,",carlos
8824,ach03,sony,157,caucacia,carlos
2712,ach01,sony,199,"medellin,",jaime
896,ach02,kalley,141,caucacia,luzma
8241,ach03,rico,156,bello,jaime
1859,ach02,kalley,114,bolombolo,jairo
935,ach01,rico,114,"medellin,",rosa
8577,ach02,rico,160,caucacia,rosa
4052,ach03,sony,169,"medellin,",rosa
1766,ach02,kalley,195,bello,jaime
9925,ach03,kalley,149,bolombolo,carlos
4726,ach03,sony,159,"medellin,",rosa
5245,ach02,kalley,124,bolombolo,jaime
8006,ach03,kalley,158,yolombo,rosa
3062,ach01,rico,102,bello,jaime
7129,ach01,kalley,115,"medellin,",rosa
1682,ach01,sony,126,caucacia,jairo
3236,ach03,sony,175,bolombolo,jairo
6101,ach01,kalley,163,bolombolo,luzma
3228,ach02,kalley,104,caucacia,rosa
9310,ach02,kalley,177,yolombo,carlos
9974,ach02,rico,199,caucacia,jaime
5809,ach03,sony,111,"medellin,",jairo
9425,ach03,kalley,167,yolombo,rosa
4318,ach01,rico,143,yolombo,rosa
8984,ach01,rico,127,yolombo,carlos
5839,ach03,sony,108,yolombo,carlos
8524,ach03,sony,199,bello,luzma
3167,ach03,kalley,109,bolombolo,jairo
2010,ach02,sony,147,bello,jaime
9000,ach03,rico,149,bello,jairo
9718,ach03,kalley,185,bello,carlos
5687,ach03,sony,187,yolombo,rosa
6836,ach01,sony,194,bello,luzma
2790,ach01,kalley,154,bolombolo,carlos
6011,ach01,kalley,104,"medellin,",jairo
6930,ach03,rico,140,bello,jairo
3003,ach01,rico,175,yolombo,luzma
2432,ach01,rico,171,"medellin,",rosa
7685,ach01,sony,142,"medellin,",carlos
81,ach03,kalley,186,yolombo,jaime
2627,ach03,kalley,116,caucacia,luzma
7249,ach02,sony,192,yolombo,carlos
3,ach02,sony,144,"medellin,",rosa
1078,ach03,rico,133,yolombo,rosa
6357,ach01,sony,200,"medellin,",rosa
9607,ach03,rico,197,yolombo,jaime
5711,ach01,sony,167,caucacia,luzma
7700,ach01,rico,110,"medellin,",rosa
2978,ach02,rico,149,bello,jairo
4124,ach01,kalley,162,"medellin,",jairo
1650,ach02,kalley,127,caucacia,rosa
211,ach02,kalley,169,yolombo,luzma
8104,ach03,kalley,171,bello,rosa
6817,ach01,sony,182,"medellin,",jairo
675,ach02,rico,182,bello,luzma
3715,ach03,sony,113,caucacia,jaime
5182,ach01,kalley,107,bello,rosa
9226,ach03,rico,177,"medellin,",jaime
9901,ach03,rico,186,"medellin,",jaime
137,ach02,rico,130,bolombolo,jaime
2418,ach01,kalley,124,yolombo,rosa
9420,ach03,sony,112,"medellin,",carlos
6658,ach02,kalley,129,caucacia,luzma
3794,ach01,sony,131,yolombo,jairo
5968,ach01,kalley,120,bolombolo,luzma
3523,ach03,kalley,171,"medellin,",luzma
8995,ach03,rico,141,caucacia,rosa
7258,ach03,rico,194,bolombolo,rosa
1661,ach01,kalley,190,bello,carlos
1777,ach02,rico,177,bolombolo,jaime
9471,ach03,kalley,167,caucacia,rosa
9912,ach01,sony,119,yolombo,carlos
2941,ach02,sony,121,"medellin,",jaime
8051,ach03,kalley,164,bolombolo,rosa
839,ach02,rico,134,caucacia,rosa
3888,ach03,kalley,104,bolombolo,rosa
7847,ach02,rico,172,"medellin,",rosa
2153,ach03,rico,195,bolombolo,rosa
9424,ach02,rico,108,"medellin,",luzma
7182,ach01,kalley,152,bolombolo,carlos
8927,ach01,kalley,127,bolombolo,luzma
1298,ach03,kalley,153,bolombolo,carlos
3539,ach01,kalley,107,"medellin,",luzma
6467,ach01,kalley,174,caucacia,rosa
9114,ach03,sony,103,bello,luzma
1245,ach02,rico,166,bolombolo,jairo
6556,ach01,sony,191,bolombolo,jairo
4989,ach01,rico,166,bello,carlos
3564,ach01,rico,119,caucacia,carlos
8906,ach03,sony,124,yolombo,rosa
3548,ach01,sony,150,bolombolo,luzma
7937,ach03,rico,155,bolombolo,jaime
319,ach01,sony,165,bello,jairo
795,ach02,sony,126,"medellin,",jaime
3600,ach02,kalley,124,caucacia,carlos
3587,ach03,rico,151,caucacia,jairo
763,ach03,sony,170,"medellin,",jaime
2528,ach01,rico,115,caucacia,luzma
1377,ach02,rico,197,caucacia,jaime
